employee_id,hire_date,exit_date,exit_type,exit_reason,country,site,department,job_level,gender,age,contract_type,work_model,fte,base_salary_eur,salary_band_mid_eur,compa_ratio,tenure_months,months_since_promotion,performance_rating,engagement_score
E03003,2024-12-15,,,,PL,Krakow,Tech,L1,F,31,Permanent,Onsite,1.0,26750,26200,1.021,18,12,4,66
E03004,2023-03-05,,,,DE,Munich,Operations,L1,M,46,Permanent,Hybrid,1.0,37200,36100,1.03,39,14,3,67
E03005,2025-11-26,,,,PL,Krakow,Customer Service,L3,F,50,Permanent,Hybrid,0.8,31250,30200,1.035,7,7,4,61
E03006,2012-07-15,,,,PL,Krakow,Finance,L1,F,58,Permanent,Onsite,1.0,23550,23100,1.019,167,18,3,61
E03007,2016-07-14,,,,PL,Krakow,Operations,L2,M,37,Permanent,Remote,1.0,22250,24900,0.894,119,14,3,57
E03008,2024-05-12,,,,ES,Barcelona,Tech,L1,M,21,Permanent,Hybrid,0.8,28850,31200,0.925,25,25,4,64
E03009,2021-11-25,,,,IT,Milan,Operations,L4,F,20,Permanent,Hybrid,1.0,53150,51900,1.024,55,55,4,70
E03010,2022-08-21,,,,IT,Milan,Finance,L1,F,34,Permanent,Hybrid,1.0,27750,28600,0.97,46,46,3,65
E03011,2025-12-23,,,,DE,Munich,Customer Service,L1,F,28,Permanent,Hybrid,1.0,38800,34200,1.135,6,6,5,80
E03012,2016-12-05,,,,PL,Krakow,HR,L1,F,45,Permanent,Hybrid,1.0,20800,21000,0.99,114,114,3,48
E03013,2024-02-01,,,,DE,Munich,Finance,L4,M,21,Permanent,Hybrid,1.0,107300,87800,1.222,28,20,5,71
E03014,2022-09-24,2026-05-06,Voluntary,Relocation,PL,Krakow,Operations,L3,F,31,Permanent,Onsite,1.0,29050,31900,0.911,44,7,2,50
E03015,2022-11-17,2026-02-19,Involuntary,Conduct,DE,Munich,Operations,L1,F,28,Permanent,Onsite,1.0,38500,36100,1.066,39,39,3,50
E03016,2025-05-05,,,,PL,Krakow,Customer Service,L3,M,39,Fixed-term,Hybrid,1.0,29050,30200,0.962,13,13,3,62
E03017,2020-11-05,,,,PL,Krakow,Sales,L2,F,53,Permanent,Hybrid,1.0,26500,27600,0.96,67,32,2,56
E03018,2019-01-11,,,,IT,Milan,Customer Service,L3,M,25,Permanent,Onsite,1.0,38250,37400,1.023,89,89,2,61
E03019,2020-06-16,,,,IT,Milan,Tech,L2,F,30,Permanent,Onsite,1.0,45000,40600,1.108,72,16,3,63
E03020,2024-11-01,,,,PL,Krakow,Tech,L3,F,29,Permanent,Onsite,1.0,39050,42000,0.93,19,15,3,75
E03021,2022-12-10,2025-07-03,Voluntary,Relocation,PL,Krakow,Operations,L2,M,39,Permanent,Remote,1.0,21700,24900,0.871,31,31,3,45
E03022,2025-04-22,,,,IT,Milan,Tech,L3,M,23,Fixed-term,Hybrid,1.0,52650,52000,1.012,14,14,3,67
E03023,2016-09-01,2025-12-16,Voluntary,Career progression,DE,Munich,HR,L2,F,41,Permanent,Hybrid,1.0,39700,47500,0.836,111,111,3,45
E03024,2026-01-13,,,,PL,Krakow,Operations,L1,F,31,Permanent,Hybrid,1.0,20550,20000,1.028,5,5,4,70
E03025,2018-05-11,,,,IT,Milan,Customer Service,L2,F,42,Permanent,Remote,1.0,27400,29200,0.938,97,20,3,64
E03026,2020-11-19,,,,IT,Milan,Tech,L2,F,40,Permanent,Onsite,1.0,43100,40600,1.062,67,16,2,75
E03027,2022-03-18,,,,ES,Barcelona,Customer Service,L2,F,36,Permanent,Hybrid,1.0,27100,28100,0.964,51,16,2,70
E03028,2019-04-16,,,,PL,Krakow,Finance,L5,M,40,Permanent,Hybrid,1.0,76700,67000,1.145,86,28,3,59
E03029,2022-06-17,,,,DE,Munich,Customer Service,L3,F,31,Permanent,Remote,1.0,56550,54700,1.034,48,48,2,65
E03030,2024-04-12,2025-07-06,Voluntary,Career progression,DE,Munich,Operations,L3,M,38,Permanent,Hybrid,1.0,59750,57800,1.034,15,15,3,76
E03031,2024-06-04,,,,DE,Munich,Operations,L1,M,33,Permanent,Remote,1.0,29700,36100,0.823,24,14,3,45
E03032,2014-03-23,,,,DE,Munich,Tech,L4,F,42,Permanent,Hybrid,1.0,101800,99800,1.02,147,13,5,86
E03033,2023-11-02,,,,ES,Barcelona,Sales,L3,M,24,Permanent,Remote,0.8,40850,42000,0.973,31,31,3,51
E03034,2025-01-02,,,,IT,Milan,Customer Service,L6,F,34,Permanent,Onsite,1.0,68950,93600,0.737,17,8,2,48
E03035,2024-12-14,,,,DE,Munich,Finance,L1,M,41,Permanent,Onsite,1.0,40900,41800,0.978,18,5,4,75
E03036,2018-12-24,,,,DE,Munich,Customer Service,L2,F,39,Permanent,Hybrid,1.0,44250,42800,1.034,90,15,3,52
E03037,2024-09-18,,,,PL,Krakow,Tech,L2,M,37,Fixed-term,Hybrid,1.0,35800,32800,1.091,21,14,3,79
E03038,2026-03-18,,,,PL,Krakow,Operations,L2,F,29,Fixed-term,Remote,1.0,19400,24900,0.779,3,3,4,73
E03039,2019-12-13,,,,IT,Milan,Finance,L6,M,38,Permanent,Hybrid,1.0,110100,114400,0.962,78,24,4,84
E03040,2015-02-10,2025-09-17,Voluntary,Relocation,IT,Milan,Customer Service,L6,F,38,Permanent,Remote,1.0,106250,93600,1.135,127,127,3,62
E03041,2026-03-02,,,,PL,Krakow,Customer Service,L3,F,20,Permanent,Hybrid,1.0,23050,30200,0.763,3,3,3,53
E03042,2025-03-17,,,,DE,Munich,Customer Service,L1,F,24,Fixed-term,Remote,1.0,35400,34200,1.035,15,15,2,61
E03043,2019-06-30,,,,IT,Milan,Operations,L3,F,46,Permanent,Hybrid,1.0,40450,39500,1.024,84,18,3,82
E03044,2025-08-02,2026-01-12,Voluntary,Relocation,IT,Milan,Tech,L3,F,36,Permanent,Onsite,1.0,42250,52000,0.812,5,5,1,46
E03045,2016-10-30,2025-07-26,Voluntary,Relocation,IT,Milan,Sales,L1,F,35,Permanent,Remote,1.0,29450,27300,1.079,105,4,3,71
E03046,2015-05-10,,,,PL,Krakow,Tech,L3,M,48,Fixed-term,Onsite,1.0,39950,42000,0.951,133,133,4,68
E03047,2025-01-02,2025-11-27,Voluntary,Manager / leadership,IT,Milan,Operations,L5,M,32,Permanent,Hybrid,1.0,65350,71600,0.913,10,0,3,58
E03048,2021-01-06,2025-10-25,Involuntary,Performance,PL,Krakow,Finance,L2,M,48,Permanent,Onsite,1.0,34700,28900,1.201,57,57,3,55
E03049,2025-06-03,,,,PL,Krakow,Tech,L2,M,29,Permanent,Hybrid,1.0,32550,32800,0.992,12,12,3,72
E03050,2025-07-08,2026-01-27,Voluntary,Compensation,IT,Milan,Finance,L1,F,26,Fixed-term,Hybrid,1.0,24150,28600,0.844,6,6,3,59
E03051,2025-08-05,,,,PL,Krakow,Tech,L3,M,20,Permanent,Hybrid,1.0,39600,42000,0.943,10,10,3,75
E03052,2025-07-24,2026-05-12,Involuntary,Conduct,PL,Krakow,Customer Service,L5,M,31,Fixed-term,Onsite,1.0,45150,54800,0.824,10,10,3,56
E03053,2022-12-19,,,,IT,Milan,Customer Service,L2,F,44,Permanent,Hybrid,1.0,25400,29200,0.87,42,42,3,41
E03054,2021-01-07,,,,PL,Krakow,Sales,L3,M,42,Fixed-term,Remote,1.0,37100,35300,1.051,65,65,3,43
E03055,2022-07-11,,,,PL,Krakow,Operations,L1,F,36,Fixed-term,Remote,1.0,21800,20000,1.09,47,35,3,51
E03056,2026-04-22,2026-05-21,Voluntary,Work-life balance,IT,Milan,Customer Service,L3,M,35,Fixed-term,Onsite,1.0,26950,37400,0.721,1,1,3,62
E03057,2023-11-20,,,,IT,Milan,Tech,L2,M,30,Permanent,Onsite,1.0,43000,40600,1.059,31,21,3,76
E03058,2013-10-02,,,,PL,Krakow,Customer Service,L2,F,45,Permanent,Hybrid,1.0,20050,23600,0.85,152,152,3,33
E03059,2021-10-08,,,,PL,Krakow,Operations,L1,F,41,Permanent,Hybrid,1.0,17250,20000,0.863,56,43,3,47
E03060,2012-11-17,,,,DE,Munich,Operations,L1,M,54,Permanent,Remote,1.0,41700,36100,1.155,163,14,2,68
E03061,2025-07-01,,,,PL,Krakow,Operations,L3,M,36,Permanent,Hybrid,1.0,36750,31900,1.152,11,11,4,90
E03062,2021-02-15,,,,ES,Barcelona,Tech,L4,F,48,Permanent,Onsite,1.0,64750,65600,0.987,64,18,4,72
E03063,2023-02-15,,,,DE,Munich,Customer Service,L4,M,34,Permanent,Hybrid,1.0,65400,71800,0.911,40,8,1,57
E03064,2025-09-11,,,,PL,Krakow,Operations,L1,F,40,Permanent,Hybrid,1.0,16900,20000,0.845,9,9,3,56
E03065,2025-01-09,,,,IT,Milan,Finance,L3,F,34,Fixed-term,Hybrid,1.0,49600,45800,1.083,17,2,2,71
E03066,2025-08-24,2026-02-27,Voluntary,Work-life balance,PL,Krakow,Operations,L4,F,23,Fixed-term,Onsite,1.0,32450,41900,0.774,6,6,2,38
E03067,2025-09-11,2025-10-27,Voluntary,Work-life balance,DE,Munich,Customer Service,L4,M,34,Permanent,Hybrid,1.0,61750,71800,0.86,1,1,2,54
E03068,2025-02-22,2025-07-06,Voluntary,Work-life balance,DE,Munich,Operations,L2,M,33,Permanent,Hybrid,1.0,42100,45100,0.933,5,0,3,65
E03069,2020-11-17,,,,PL,Krakow,Operations,L2,M,22,Permanent,Hybrid,1.0,25700,24900,1.032,67,67,4,63
E03070,2022-01-02,,,,IT,Milan,Sales,L1,F,25,Permanent,Hybrid,1.0,26800,27300,0.982,53,8,3,69
E03071,2025-04-04,2025-08-20,Voluntary,Personal reasons,IT,Milan,Customer Service,L2,M,37,Permanent,Onsite,1.0,25550,29200,0.875,4,0,3,49
E03072,2024-03-21,,,,PL,Krakow,Tech,L1,F,35,Permanent,Remote,0.8,23950,26200,0.914,27,14,4,53
E03073,2023-11-13,,,,DE,Munich,Customer Service,L2,M,33,Fixed-term,Onsite,1.0,42350,42800,0.989,31,26,4,57
E03074,2025-11-04,,,,PL,Krakow,Tech,L1,M,37,Permanent,Hybrid,1.0,28300,26200,1.08,7,7,2,86
E03075,2025-08-24,,,,DE,Munich,Sales,L3,M,31,Fixed-term,Onsite,1.0,60100,63800,0.942,10,10,3,63
E03076,2026-03-31,,,,IT,Milan,Customer Service,L4,F,34,Permanent,Hybrid,1.0,44850,49100,0.913,3,3,3,63
E03077,2023-04-18,,,,PL,Krakow,Customer Service,L5,M,40,Permanent,Hybrid,1.0,52700,54800,0.962,38,21,4,77
E03078,2019-04-16,,,,IT,Milan,Tech,L2,M,33,Permanent,Onsite,1.0,46100,40600,1.135,86,86,3,60
E03079,2023-06-10,,,,IT,Milan,Tech,L1,M,45,Permanent,Hybrid,1.0,30700,32500,0.945,36,5,3,62
E03080,2018-08-22,,,,ES,Barcelona,Tech,L1,M,41,Permanent,Onsite,1.0,33400,31200,1.071,94,34,3,53
E03081,2024-09-30,2025-10-21,Voluntary,Compensation,PL,Krakow,Finance,L3,M,37,Permanent,Hybrid,1.0,37150,37000,1.004,13,4,3,80
E03082,2026-02-28,,,,PL,Krakow,Tech,L5,M,33,Permanent,Onsite,1.0,79700,76100,1.047,4,4,4,73
E03083,2023-10-02,,,,IT,Milan,HR,L1,F,28,Permanent,Onsite,1.0,24450,26000,0.94,32,32,2,52
E03084,2026-01-17,,,,DE,Munich,Operations,L2,M,29,Permanent,Onsite,1.0,43550,45100,0.966,5,5,3,62
E03085,2024-07-07,,,,PL,Krakow,Operations,L5,M,37,Permanent,Remote,1.0,53550,57900,0.925,23,15,4,80
E03086,2017-03-31,,,,PL,Krakow,Tech,L1,F,45,Permanent,Onsite,1.0,24650,26200,0.941,111,15,3,67
E03087,2024-11-25,,,,PL,Krakow,Operations,L3,M,36,Permanent,Remote,1.0,29100,31900,0.912,19,16,3,59
E03088,2023-11-19,,,,PL,Krakow,Customer Service,L2,M,20,Permanent,Onsite,1.0,24850,23600,1.053,31,20,3,71
E03089,2024-12-23,,,,PL,Krakow,Operations,L2,M,34,Permanent,Hybrid,1.0,26900,24900,1.08,18,14,4,66
E03090,2025-10-02,,,,ES,Barcelona,Customer Service,L4,F,28,Permanent,Remote,1.0,51200,47200,1.085,8,8,3,63
E03091,2025-06-02,,,,ES,Barcelona,Tech,L1,M,30,Permanent,Hybrid,1.0,27650,31200,0.886,12,12,3,55
E03092,2023-08-06,,,,PL,Krakow,Operations,L4,F,37,Permanent,Hybrid,1.0,44750,41900,1.068,34,34,3,60
E03093,2024-08-05,,,,ES,Barcelona,Customer Service,L1,M,20,Permanent,Hybrid,0.8,19750,22500,0.878,22,22,2,52
E03094,2025-12-16,2026-03-19,Involuntary,Restructuring,IT,Milan,Customer Service,L2,F,38,Fixed-term,Onsite,1.0,22500,29200,0.771,3,3,4,69
E03095,2021-08-23,,,,DE,Munich,Sales,L2,F,35,Permanent,Remote,1.0,51050,49900,1.023,58,58,5,70
E03096,2024-03-12,,,,ES,Barcelona,Customer Service,L2,M,34,Permanent,Onsite,1.0,30100,28100,1.071,27,27,1,51
E03097,2018-01-30,,,,ES,Barcelona,Customer Service,L2,M,40,Permanent,Onsite,1.0,31850,28100,1.133,101,17,3,46
E03098,2022-06-14,,,,IT,Milan,Customer Service,L1,F,39,Permanent,Hybrid,1.0,25000,23400,1.068,48,24,3,69
E03099,2023-04-05,,,,DE,Munich,Operations,L2,M,24,Permanent,Onsite,1.0,48700,45100,1.08,38,15,2,68
E03100,2024-08-30,,,,DE,Munich,Operations,L4,F,34,Permanent,Onsite,1.0,77650,75800,1.024,22,22,3,61
E03101,2025-12-11,,,,ES,Barcelona,Operations,L2,M,27,Permanent,Hybrid,1.0,26650,29700,0.897,6,6,3,55
E03102,2025-07-15,,,,DE,Munich,Customer Service,L1,M,20,Permanent,Remote,1.0,33100,34200,0.968,11,11,2,62
E03103,2025-12-31,2026-06-06,Voluntary,Personal reasons,IT,Milan,Operations,L2,F,26,Fixed-term,Onsite,1.0,27250,30900,0.882,6,6,3,44
E03104,2025-02-13,,,,IT,Milan,Customer Service,L3,F,20,Permanent,Hybrid,1.0,40750,37400,1.09,16,16,4,63
E03105,2022-11-06,,,,PL,Krakow,Customer Service,L2,M,22,Permanent,Onsite,1.0,23800,23600,1.008,43,22,3,51
E03106,2026-05-06,,,,ES,Barcelona,Tech,L1,F,29,Fixed-term,Remote,1.0,24900,31200,0.798,1,1,3,56
E03107,2021-06-03,,,,PL,Krakow,Tech,L1,M,25,Permanent,Hybrid,1.0,28750,26200,1.097,60,60,4,49
E03108,2023-09-30,,,,IT,Milan,Customer Service,L5,F,38,Permanent,Hybrid,1.0,71200,67900,1.049,33,17,3,69
E03109,2021-07-01,,,,IT,Milan,Finance,L3,F,42,Permanent,Onsite,0.8,47500,45800,1.037,59,34,2,54
E03110,2025-02-10,,,,DE,Munich,HR,L4,F,28,Permanent,Hybrid,1.0,72450,79800,0.908,16,11,3,64
E03111,2026-02-24,,,,ES,Barcelona,Tech,L2,F,25,Fixed-term,Hybrid,0.8,29100,39100,0.744,4,4,4,67
E03112,2013-04-13,,,,ES,Barcelona,Operations,L1,M,41,Permanent,Onsite,1.0,27750,23800,1.166,158,20,3,66
E03113,2024-07-02,,,,IT,Milan,Customer Service,L2,M,34,Permanent,Hybrid,1.0,31250,29200,1.07,23,19,5,68
E03114,2025-08-12,,,,DE,Munich,Operations,L5,M,33,Permanent,Remote,1.0,114400,104700,1.093,10,10,2,55
E03115,2023-12-16,,,,IT,Milan,Customer Service,L1,F,46,Permanent,Remote,1.0,22200,23400,0.949,30,30,4,52
E03116,2025-02-01,,,,PL,Krakow,Operations,L1,F,24,Permanent,Hybrid,1.0,15000,20000,0.75,16,14,3,61
E03117,2023-12-15,,,,PL,Krakow,Operations,L1,F,20,Permanent,Remote,1.0,20100,20000,1.005,30,19,4,75
E03118,2026-02-01,,,,PL,Krakow,Tech,L2,F,25,Permanent,Hybrid,1.0,32150,32800,0.98,4,4,4,62
E03119,2022-03-23,,,,DE,Munich,Sales,L3,M,33,Permanent,Hybrid,1.0,68700,63800,1.077,51,27,4,77
E03120,2020-09-08,,,,DE,Munich,Customer Service,L1,M,27,Permanent,Hybrid,1.0,33100,34200,0.968,69,69,4,58
E03121,2019-12-24,,,,DE,Munich,Customer Service,L1,M,44,Permanent,Remote,1.0,31800,34200,0.93,78,4,2,64
E03122,2023-02-02,2025-07-17,Voluntary,Personal reasons,PL,Krakow,Tech,L2,F,36,Fixed-term,Hybrid,1.0,34550,32800,1.053,29,9,3,66
E03123,2018-05-24,,,,DE,Munich,HR,L2,F,51,Permanent,Onsite,1.0,51200,47500,1.078,97,15,3,64
E03124,2023-10-14,,,,PL,Krakow,HR,L1,F,39,Permanent,Onsite,1.0,17950,21000,0.855,32,32,4,39
E03125,2012-08-03,,,,PL,Krakow,Customer Service,L1,M,50,Permanent,Hybrid,1.0,19300,18900,1.021,166,166,3,68
E03126,2020-11-13,,,,IT,Milan,Customer Service,L4,F,36,Permanent,Remote,1.0,48350,49100,0.985,67,13,3,57
E03127,2024-09-10,,,,PL,Krakow,Customer Service,L3,F,40,Fixed-term,Hybrid,1.0,31100,30200,1.03,21,14,3,61
E03128,2016-08-04,,,,PL,Krakow,Operations,L5,M,55,Permanent,Hybrid,1.0,51550,57900,0.89,118,13,4,69
E03129,2016-12-10,,,,IT,Milan,Operations,L2,F,34,Permanent,Hybrid,1.0,31350,30900,1.015,114,114,4,50
E03130,2022-12-08,2026-02-17,Involuntary,Performance,ES,Barcelona,Finance,L1,F,32,Permanent,Onsite,1.0,27450,27500,0.998,38,8,3,58
E03131,2024-06-11,,,,IT,Milan,Customer Service,L1,M,23,Permanent,Remote,1.0,22450,23400,0.959,24,16,4,63
E03132,2021-10-09,,,,DE,Munich,Operations,L3,M,39,Permanent,Hybrid,1.0,55850,57800,0.966,56,22,3,89
E03133,2024-08-06,,,,IT,Milan,Tech,L2,F,26,Permanent,Onsite,1.0,45550,40600,1.122,22,22,3,72
E03134,2025-03-02,,,,DE,Munich,Operations,L3,M,41,Fixed-term,Remote,1.0,54350,57800,0.94,15,15,3,69
E03135,2021-07-30,,,,ES,Barcelona,Operations,L3,M,38,Permanent,Hybrid,1.0,36300,38000,0.955,59,19,4,83
E03136,2025-07-06,2026-06-02,Voluntary,Manager / leadership,PL,Krakow,Operations,L2,M,20,Permanent,Onsite,1.0,20150,24900,0.809,11,11,5,45
E03137,2021-03-03,,,,IT,Milan,Tech,L2,F,27,Permanent,Onsite,1.0,41350,40600,1.018,63,22,2,55
E03138,2021-05-21,,,,IT,Milan,Tech,L5,M,46,Permanent,Onsite,1.0,102550,94200,1.089,61,28,3,59
E03139,2017-09-30,,,,DE,Munich,Operations,L6,M,25,Permanent,Hybrid,1.0,142050,144400,0.984,105,27,5,74
E03140,2022-01-22,,,,DE,Munich,Operations,L3,M,34,Permanent,Hybrid,1.0,56100,57800,0.971,53,53,3,56
E03141,2022-10-03,,,,IT,Milan,Finance,L3,M,38,Permanent,Hybrid,1.0,50950,45800,1.112,44,5,3,67
E03142,2021-03-14,,,,PL,Krakow,Finance,L4,M,39,Permanent,Onsite,0.8,54450,48500,1.123,63,63,2,56
E03143,2020-03-27,,,,DE,Munich,Tech,L1,F,38,Permanent,Onsite,1.0,46950,47500,0.988,75,44,3,68
E03144,2024-02-07,,,,DE,Munich,Customer Service,L1,F,39,Permanent,Onsite,1.0,29650,34200,0.867,28,25,3,25
E03145,2023-05-25,,,,IT,Milan,Tech,L1,M,39,Permanent,Hybrid,1.0,32000,32500,0.985,37,16,5,70
E03146,2026-02-19,,,,ES,Barcelona,Customer Service,L1,F,20,Fixed-term,Hybrid,1.0,20200,22500,0.898,4,4,3,38
E03147,2023-11-09,,,,IT,Milan,Finance,L6,M,38,Permanent,Hybrid,1.0,111500,114400,0.975,31,13,3,72
E03148,2023-01-24,,,,PL,Krakow,Customer Service,L1,F,44,Permanent,Hybrid,1.0,17400,18900,0.921,41,16,3,63
E03149,2022-10-25,,,,PL,Krakow,Tech,L1,F,32,Permanent,Hybrid,1.0,28000,26200,1.069,44,21,2,66
E03150,2021-09-24,,,,ES,Barcelona,Sales,L6,M,54,Permanent,Onsite,1.0,106400,105000,1.013,57,23,3,68
E03151,2026-05-12,,,,PL,Krakow,Tech,L2,M,32,Permanent,Hybrid,1.0,28950,32800,0.883,1,1,3,45
E03152,2017-10-21,,,,IT,Milan,Sales,L3,F,48,Permanent,Hybrid,1.0,42400,43700,0.97,104,9,3,63
E03153,2023-04-05,,,,DE,Munich,Finance,L2,F,44,Permanent,Hybrid,1.0,54900,52300,1.05,38,26,3,58
E03154,2023-01-20,,,,PL,Krakow,Sales,L3,F,27,Permanent,Hybrid,1.0,31350,35300,0.888,41,41,3,32
E03155,2024-03-20,,,,DE,Munich,Finance,L1,M,44,Permanent,Onsite,1.0,40750,41800,0.975,27,27,5,58
E03156,2025-07-30,2025-11-01,Voluntary,Career progression,PL,Krakow,Customer Service,L2,F,34,Fixed-term,Hybrid,1.0,23400,23600,0.992,4,4,3,46
E03157,2022-08-08,,,,PL,Krakow,Customer Service,L5,F,44,Fixed-term,Onsite,1.0,52150,54800,0.952,46,20,3,62
E03158,2023-06-06,,,,IT,Milan,Finance,L4,M,21,Permanent,Remote,1.0,56100,60100,0.933,36,36,3,55
E03159,2023-02-01,,,,IT,Milan,Finance,L1,M,35,Permanent,Hybrid,1.0,29650,28600,1.037,40,28,4,70
E03160,2025-06-16,2025-08-11,Involuntary,Conduct,IT,Milan,Customer Service,L3,M,28,Fixed-term,Hybrid,1.0,33150,37400,0.886,2,2,3,47
E03161,2025-09-20,2026-06-23,Involuntary,Performance,PL,Krakow,Customer Service,L3,F,39,Fixed-term,Onsite,1.0,29500,30200,0.977,9,9,3,74
E03162,2018-07-23,,,,DE,Munich,Customer Service,L5,M,50,Permanent,Hybrid,1.0,101400,99200,1.022,95,13,2,72
E03163,2020-10-26,,,,IT,Milan,Finance,L5,M,33,Permanent,Remote,1.0,83550,82900,1.008,68,20,3,65
E03164,2023-10-02,,,,PL,Krakow,Sales,L2,M,37,Permanent,Onsite,1.0,27900,27600,1.011,32,13,3,70
E03165,2018-06-03,,,,IT,Milan,Operations,L1,M,49,Fixed-term,Hybrid,1.0,23250,24700,0.941,96,43,4,75
E03166,2022-10-23,,,,IT,Milan,Operations,L3,M,42,Permanent,Hybrid,1.0,39800,39500,1.008,44,44,1,61
E03167,2019-02-07,,,,PL,Krakow,HR,L2,F,38,Permanent,Onsite,0.8,29750,26200,1.135,88,28,2,69
E03168,2024-08-30,,,,IT,Milan,Finance,L2,F,23,Permanent,Remote,1.0,35900,35800,1.003,22,22,4,58
E03169,2025-04-08,,,,PL,Krakow,Customer Service,L6,M,30,Permanent,Hybrid,1.0,68950,75600,0.912,14,12,3,38
E03170,2025-01-31,,,,PL,Krakow,Customer Service,L2,F,42,Fixed-term,Onsite,1.0,23000,23600,0.975,17,10,4,70
E03171,2023-03-26,,,,PL,Krakow,Operations,L4,M,44,Permanent,Hybrid,1.0,44400,41900,1.06,39,39,3,55
E03172,2019-11-21,,,,ES,Barcelona,Customer Service,L1,M,38,Permanent,Onsite,0.8,19400,22500,0.862,79,79,3,22
E03173,2023-10-21,,,,PL,Krakow,Operations,L2,F,32,Permanent,Hybrid,1.0,22950,24900,0.922,32,32,4,73
E03174,2026-01-02,2026-04-23,Voluntary,Career progression,DE,Munich,Finance,L3,F,39,Fixed-term,Hybrid,1.0,61900,66900,0.925,3,3,4,62
E03175,2021-07-27,,,,PL,Krakow,Customer Service,L1,M,43,Permanent,Onsite,1.0,18150,18900,0.96,59,59,2,63
E03176,2024-01-25,,,,PL,Krakow,Operations,L5,F,41,Permanent,Remote,0.8,54150,57900,0.935,29,29,5,53
E03177,2019-09-06,2025-11-22,Voluntary,Work-life balance,IT,Milan,Tech,L2,M,35,Permanent,Remote,1.0,40150,40600,0.989,74,74,5,61
E03178,2017-10-20,,,,PL,Krakow,Sales,L3,M,38,Permanent,Hybrid,1.0,32200,35300,0.912,104,104,3,39
E03179,2025-04-13,,,,IT,Milan,Operations,L1,M,39,Permanent,Remote,1.0,22750,24700,0.921,14,7,3,66
E03180,2026-06-10,,,,IT,Milan,HR,L2,M,38,Fixed-term,Hybrid,1.0,33450,32500,1.029,0,0,3,80
E03181,2025-05-06,,,,DE,Munich,Sales,L2,F,25,Fixed-term,Hybrid,0.8,56400,49900,1.13,13,13,2,77
E03182,2024-08-13,,,,PL,Krakow,Customer Service,L3,F,30,Permanent,Hybrid,1.0,29900,30200,0.99,22,16,4,76
E03183,2024-12-25,2026-01-17,Voluntary,Compensation,ES,Barcelona,HR,L3,F,38,Permanent,Onsite,1.0,35750,40000,0.894,13,13,3,61
E03184,2023-10-26,,,,ES,Barcelona,Tech,L2,M,24,Permanent,Hybrid,1.0,40550,39100,1.037,32,32,3,46
E03185,2025-10-27,,,,ES,Barcelona,Sales,L3,M,20,Permanent,Hybrid,1.0,38350,42000,0.913,8,8,4,75
E03186,2025-03-01,2026-02-01,Involuntary,Conduct,IT,Milan,Operations,L2,M,26,Fixed-term,Hybrid,1.0,27950,30900,0.905,11,11,3,55
E03187,2022-01-14,,,,DE,Munich,Customer Service,L1,F,44,Permanent,Onsite,1.0,29150,34200,0.852,53,21,2,33
E03188,2025-05-04,,,,ES,Barcelona,Customer Service,L1,M,33,Fixed-term,Hybrid,1.0,16600,22500,0.738,13,13,3,43
E03189,2024-09-16,,,,DE,Munich,Operations,L3,M,26,Permanent,Hybrid,1.0,67100,57800,1.161,21,6,3,54
E03190,2022-12-11,,,,IT,Milan,Tech,L5,M,24,Permanent,Hybrid,1.0,87700,94200,0.931,42,42,4,56
E03191,2018-07-19,,,,PL,Krakow,Operations,L2,F,32,Fixed-term,Remote,1.0,26900,24900,1.08,95,28,3,70
E03192,2025-05-20,2025-12-14,Voluntary,Work-life balance,ES,Barcelona,Operations,L1,F,31,Fixed-term,Hybrid,1.0,21200,23800,0.891,7,7,4,59
E03193,2016-05-15,,,,IT,Milan,Customer Service,L2,M,40,Permanent,Hybrid,1.0,31700,29200,1.086,121,9,1,70
E03194,2025-04-17,,,,PL,Krakow,Operations,L2,F,35,Permanent,Hybrid,1.0,21900,24900,0.88,14,14,3,48
E03195,2022-02-25,2026-04-04,Voluntary,Manager / leadership,PL,Krakow,Sales,L3,F,43,Permanent,Onsite,0.8,29450,35300,0.834,50,38,4,47
E03196,2025-10-14,2026-01-19,Voluntary,Better external offer,IT,Milan,Operations,L1,M,48,Permanent,Hybrid,1.0,19900,24700,0.806,3,3,4,60
E03197,2020-12-03,,,,IT,Milan,HR,L3,F,43,Permanent,Hybrid,1.0,44700,41600,1.075,66,27,2,62
E03198,2022-08-16,,,,PL,Krakow,HR,L1,M,42,Permanent,Onsite,1.0,22600,21000,1.076,46,46,3,55
E03199,2024-05-18,,,,PL,Krakow,Finance,L1,F,28,Permanent,Remote,1.0,23550,23100,1.019,25,25,3,46
E03200,2026-04-13,2026-05-25,Voluntary,Personal reasons,PL,Krakow,Finance,L2,M,30,Permanent,Onsite,1.0,30400,28900,1.052,1,1,3,64
E03201,2023-04-13,,,,ES,Barcelona,Finance,L4,M,40,Permanent,Remote,1.0,55150,57800,0.954,38,38,4,70
E03202,2025-11-30,,,,PL,Krakow,Tech,L2,M,26,Fixed-term,Hybrid,1.0,28050,32800,0.855,7,7,2,64
E03203,2020-08-30,2025-09-09,Involuntary,Restructuring,PL,Krakow,Customer Service,L2,M,47,Permanent,Hybrid,1.0,22900,23600,0.97,61,32,3,47
E03204,2024-08-04,,,,ES,Barcelona,Customer Service,L2,F,45,Permanent,Hybrid,1.0,27600,28100,0.982,22,8,3,60
